132972,0.0
29579,0.0
90246,0.0
63348,0.0
119769,0.0
97407,0.0
109122,0.0
135840,0.0
104626,0.0
53356,0.0
125519,0.0
67597,0.0
106321,0.0
138059,0.0
76271,0.0
50983,0.0
42540,0.0
73111,0.0
108866,0.0
59585,0.0
75736,0.0
69945,0.0
98244,0.0
92108,0.0
61186,0.0
108417,0.0
106784,0.0
78695,0.0
113327,0.0
135639,0.0
55367,0.0
114820,0.0
118982,0.0
109102,0.0
122319,0.0
69609,0.0
102825,0.0
138923,0.0
110501,0.0
121660,0.0
100023,0.0
116426,0.0
42173,0.0
34130,0.0
111050,0.0
119099,0.0
112058,0.0
97919,1.0
86942,0.0
111104,0.0
64280,0.0
95344,0.0
94096,0.0
63709,0.0
58330,0.0
52954,0.0
118834,0.0
71782,0.0
91786,0.0
77830,0.0
116486,0.0
99951,0.0
59226,0.0
86735,1.0
141874,0.0
116906,0.0
128673,0.0
62162,0.0
37681,0.0
65254,0.0
74864,0.0
57375,0.0
53152,0.0
119779,0.0
64098,0.0
64562,0.0
47407,0.0
132621,0.0
125204,0.0
99686,0.0
119415,0.0
124590,0.0
24088,0.0
69958,0.0
99667,0.0
45660,0.0
78060,0.0
70504,0.0
84185,1.0
51881,0.0
48900,0.0
67822,0.0
73008,0.0
89588,0.0
77841,0.0
75613,1.0
72608,0.0
102933,0.0
92300,0.0
26577,0.0
58944,0.0
81300,1.0
119855,0.0
64288,1.0
121723,0.0
103177,0.0
94156,0.0
92299,0.0
73060,1.0
87088,0.0
94302,0.0
87224,0.0
61862,0.0
64400,0.0
91507,0.0
91985,0.0
40773,0.0
70904,0.0
106622,0.0
122107,0.0
39819,0.0
73413,0.0
105416,0.0
122445,0.0
71879,0.0
114134,0.0
56483,0.0
113581,0.0
83944,0.0
94985,0.0
75646,0.0
107931,0.0
70554,0.0
77510,0.0
54392,0.0
39750,0.0
124402,0.0
120501,0.0
45484,0.0
68173,0.0
98680,0.0
70430,0.0
29641,0.0
83297,0.0
14780,0.0
127474,0.0
109325,0.0
81563,0.0
45932,0.0
65575,0.0
61994,0.0
106234,0.0
25692,0.0
130671,0.0
70980,0.0
88349,0.0
81793,0.0
51427,0.0
92961,0.0
70711,0.0
72726,1.0
133788,0.0
34029,0.0
61136,0.0
61587,0.0
87081,0.0
86589,0.0
130536,0.0
53079,0.0
39227,0.0
37481,0.0
133380,0.0
48571,0.0
37620,0.0
106143,0.0
28705,0.0
76068,0.0
126066,0.0
54249,0.0
59825,0.0
53609,0.0
39240,0.0
105605,0.0
126994,0.0
59750,0.0
57206,0.0
34220,0.0
42119,0.0
149648,0.0
83969,0.0
92368,0.0
89443,0.0
64646,0.0
68020,0.0
94713,0.0
34187,0.0
74624,0.0
135713,0.0
108099,0.0
23224,0.0
28920,0.0
97068,0.0
140940,0.0
102469,0.0
85608,0.0
78622,1.0
100146,0.0
26313,0.0
97010,0.0
61929,0.0
65414,0.0
80754,0.0
105629,1.0
69809,0.0
109433,0.0
94813,0.0
103670,0.0
33884,0.0
119024,0.0
80453,0.0
91505,0.0
59986,0.0
108993,0.0
67318,0.0
31845,0.0
68236,0.0
67063,0.0
119975,0.0
34125,0.0
53308,0.0
70509,0.0
77771,0.0
86069,0.0
132888,0.0
77434,0.0
104685,0.0
94633,0.0
39812,0.0
76501,0.0
66625,0.0
92771,0.0
66762,0.0
113534,0.0
114211,0.0
75612,1.0
83185,0.0
72654,0.0
124442,0.0
78652,0.0
44923,0.0
122370,0.0
103251,0.0
86540,0.0
116407,0.0
116213,0.0
14581,0.0
66382,0.0
96782,0.0
57014,0.0
70451,1.0
139134,0.0
105925,0.0
116900,0.0
92182,0.0
107861,0.0
102600,0.0
125080,0.0
109165,0.0
88809,0.0
73044,0.0
112932,0.0
102680,1.0
100876,0.0
138847,0.0
81623,0.0
36678,0.0
76151,0.0
50940,0.0
23341,0.0
47628,0.0
78975,0.0
69572,0.0
47966,0.0
45553,0.0
64313,0.0
101327,0.0
59241,0.0
61586,0.0
99640,0.0
118839,0.0
30791,0.0
53432,1.0
108660,0.0
94717,0.0
66444,0.0
102636,0.0
40227,0.0
144558,0.0
106167,0.0
86908,0.0
99851,0.0
116342,0.0
75079,0.0
118702,0.0
40360,0.0
92054,0.0
92464,0.0
124547,0.0
114364,0.0
36639,0.0
117440,0.0
78108,0.0
122233,0.0
119141,0.0
78315,0.0
30845,0.0
129552,0.0
53349,0.0
116361,0.0
86907,0.0
37563,0.0
23562,0.0
132834,0.0
111523,0.0
74859,0.0
87460,0.0
133231,0.0
62202,0.0
17580,0.0
76105,0.0
31315,0.0
121842,0.0
100929,0.0
86936,0.0
29654,0.0
89499,0.0
48798,0.0
87267,0.0
109572,0.0
147168,0.0
61352,0.0
84306,0.0
73368,0.0
109052,0.0
48003,0.0
69401,0.0
43068,0.0
37688,0.0
88926,0.0
81995,0.0
91690,1.0
36295,0.0
125398,0.0
66497,0.0
37075,0.0
39711,0.0
59729,0.0
113420,0.0
31990,0.0
28726,0.0
89585,0.0
118813,0.0
71007,0.0
91162,0.0
79115,0.0
144221,0.0
83394,0.0
100886,0.0
69762,0.0
44909,0.0
64635,0.0
124637,0.0
25430,0.0
61780,0.0
105034,0.0
56516,1.0
82652,0.0
28665,0.0
124123,0.0
58596,0.0
100798,0.0
54397,0.0
106434,0.0
20267,0.0
34395,0.0
85795,0.0
117543,0.0
119297,0.0
23947,0.0
82852,0.0
69806,0.0
114492,0.0
100722,0.0
45108,0.0
131155,0.0
64234,0.0
91511,0.0
48764,0.0
55707,0.0
81090,0.0
125602,0.0
58949,0.0
81774,0.0
14580,0.0
143686,0.0
85802,0.0
102363,0.0
70084,0.0
132820,0.0
12431,0.0
29399,0.0
116508,0.0
99537,0.0
125010,0.0
11966,0.0
127819,0.0
110515,0.0
89323,0.0
127993,0.0
135580,0.0
94278,0.0
77476,0.0
104949,0.0
86739,0.0
94733,0.0
77569,0.0
64817,0.0
32061,0.0
100148,0.0
136037,0.0
62354,0.0
40357,0.0
52495,0.0
76280,0.0
33533,0.0
39613,0.0
105415,0.0
116420,0.0
98213,0.0
73539,0.0
56845,0.0
61518,0.0
82869,0.0
70655,0.0
117041,0.0
84244,0.0
75096,0.0
113146,0.0
18138,0.0
105597,0.0
91486,0.0
44780,0.0
91925,0.0
80386,0.0
63475,0.0
82924,0.0
67600,0.0
81591,0.0
64682,0.0
61482,0.0
62734,0.0
86519,0.0
94381,0.0
92517,0.0
81189,0.0
81363,0.0
83688,0.0
94363,0.0
69972,0.0
51184,0.0
133102,0.0
54156,0.0
37248,0.0
111926,0.0
49810,0.0
140947,0.0
100443,0.0
17384,0.0
84579,0.0
64806,0.0
89670,0.0
131097,0.0
70318,1.0
140873,0.0
81776,0.0
81160,0.0
139133,0.0
42185,0.0
24176,0.0
125725,0.0
116774,0.0
67492,0.0
39457,0.0
103835,0.0
111395,1.0
67089,0.0
107786,0.0
59396,1.0
43398,0.0
85796,0.0
55992,0.0
41511,0.0
49809,0.0
147095,0.0
51823,0.0
70769,0.0
90308,0.0
127280,0.0
121648,0.0
138540,0.0
12575,0.0
65650,0.0
60158,0.0
73683,0.0
130430,0.0
89265,0.0
66349,0.0
72415,0.0
133015,0.0
96893,0.0
100217,0.0
39309,0.0
23954,0.0
79239,0.0
97687,0.0
136602,0.0
71656,0.0
82770,0.0
45252,0.0
94127,0.0
108578,1.0
59452,0.0
94177,0.0
59135,0.0
48811,0.0
125072,0.0
89795,0.0
53504,1.0
46089,0.0
115809,0.0
69386,0.0
96708,0.0
103504,0.0
78690,1.0
72801,0.0
20464,0.0
138398,0.0
54122,0.0
58997,1.0
66414,0.0
37426,0.0
87350,0.0
59743,0.0
41577,0.0
34229,0.0
89167,0.0
103141,0.0
31401,0.0
124388,0.0
91420,0.0
94750,0.0
62008,1.0
80325,0.0
87056,0.0
85889,0.0
29131,0.0
65427,0.0
40046,0.0
66828,0.0
91150,0.0
81846,0.0
97756,0.0
23898,0.0
107429,0.0
83067,0.0
102353,0.0
118848,0.0
99526,0.0
91441,0.0
127542,0.0
42249,0.0
68050,0.0
81696,0.0
55431,0.0
108326,0.0
116543,0.0
69526,0.0
89756,0.0
58519,0.0
133692,0.0
74810,0.0
61864,0.0
59759,0.0
34474,0.0
127463,0.0
99929,0.0
69186,0.0
36839,0.0
42864,0.0
97370,0.0
97360,0.0
87320,0.0
146706,0.0
86543,0.0
113556,0.0
58542,0.0
50314,0.0
116644,0.0
111317,0.0
119754,0.0
89199,0.0
94843,1.0
99317,0.0
124775,0.0
80507,0.0
42159,0.0
132893,0.0
138661,0.0
73260,0.0
61097,0.0
133240,0.0
94563,0.0
75464,0.0
18061,0.0
103642,0.0
75299,0.0
124245,0.0
106299,0.0
102754,0.0
71801,0.0
29172,0.0
125647,0.0
39612,0.0
141404,0.0
125070,0.0
80248,0.0
116840,0.0
57069,0.0
87248,0.0
69627,0.0
102734,0.0
111011,0.0
78901,0.0
86202,0.0
44995,1.0
141148,0.0
14917,0.0
40107,0.0
100690,0.0
27107,0.0
107691,0.0
143896,0.0
45189,0.0
55715,0.0
47959,0.0
111437,0.0
47558,0.0
93822,0.0
133575,0.0
93646,0.0
103230,0.0
90039,0.0
62869,0.0
105158,0.0
100937,0.0
64316,0.0
110438,0.0
53354,0.0
12369,0.0
69198,0.0
117483,0.0
59747,0.0
48603,0.0
20673,0.0
86539,0.0
81428,0.0
88263,0.0
83466,0.0
45747,0.0
92165,0.0
110452,0.0
102943,1.0
61000,0.0
122364,0.0
37363,0.0
100413,0.0
89724,0.0
26290,0.0
102138,0.0
56386,1.0
51123,0.0
59736,0.0
64331,0.0
37828,0.0
97447,1.0
47856,0.0
34464,0.0
67359,0.0
102079,0.0
83446,0.0
124571,0.0
79094,0.0
20740,0.0
127403,0.0
110460,0.0
119457,0.0
62033,0.0
62808,0.0
15102,0.0
65234,0.0
122101,0.0
56229,0.0
33407,0.0
111405,0.0
85911,0.0
110600,0.0
103194,0.0
14651,0.0
96966,0.0
75156,0.0
51496,0.0
30924,0.0
68045,0.0
64324,0.0
97828,0.0
67400,0.0
92199,0.0
62530,0.0
100392,0.0
94710,0.0
85264,0.0
108092,0.0
65247,0.0
119222,0.0
119976,0.0
97268,0.0
93639,0.0
122191,0.0
80822,0.0
76236,0.0
105159,0.0
72642,0.0
95030,0.0
114002,1.0
25358,0.0
70573,0.0
62265,0.0
88772,0.0
102347,0.0
131350,0.0
61828,0.0
73369,0.0
119418,0.0
130205,0.0
116561,0.0
72388,0.0
105544,0.0
32600,0.0
59994,0.0
63605,0.0
90003,0.0
100260,0.0
135797,0.0
62451,0.0
90345,0.0
31122,0.0
74344,0.0
103212,1.0
70192,0.0
83040,0.0
77831,0.0
77347,0.0
103345,0.0
99823,0.0
59489,0.0
34668,0.0
67559,0.0
36421,0.0
106242,0.0
100696,0.0
94148,0.0
40049,0.0
36497,0.0
102409,0.0
104044,0.0
49070,0.0
44931,0.0
71881,0.0
84112,0.0
122582,0.0
31612,0.0
33671,0.0
116689,0.0
91280,0.0
106216,0.0
97197,0.0
44803,0.0
51114,0.0
59364,0.0
103310,0.0
105877,0.0
58392,0.0
20530,0.0
78310,0.0
103168,0.0
73618,0.0
69239,0.0
72465,0.0
101808,0.0
60960,0.0
131356,0.0
110866,0.0
62637,0.0
42454,0.0
83071,0.0
124852,0.0
22756,0.0
12565,0.0
107564,0.0
41995,0.0
97865,0.0
30937,0.0
36493,0.0
34027,0.0
53849,0.0
48458,0.0
20868,0.0
20148,0.0
92696,0.0
109118,0.0
69646,0.0
45646,0.0
39594,0.0
28168,0.0
69999,0.0
45455,0.0
83991,0.0
60189,0.0
31530,0.0
78048,0.0
113656,0.0
15382,0.0
56402,0.0
128082,0.0
25898,0.0
89307,0.0
99206,0.0
25575,0.0
84024,0.0
44463,0.0
94767,1.0
131487,0.0
67683,0.0
18184,0.0
66565,0.0
97585,1.0
72063,0.0
67191,0.0
128203,0.0
53681,0.0
128549,0.0
49749,0.0
34347,0.0
37076,0.0
53283,0.0
146768,0.0
63897,0.0
135638,0.0
72854,0.0
61625,0.0
96990,0.0
127744,0.0
73515,0.0
41864,0.0
98409,0.0
45315,0.0
69981,1.0
76038,0.0
33530,0.0
78949,0.0
105560,1.0
37624,0.0
116737,0.0
71720,0.0
54669,0.0
69940,0.0
60859,0.0
94868,0.0
36624,0.0
64393,0.0
41508,0.0
127788,0.0
92217,0.0
64069,0.0
52636,0.0
56558,0.0
70378,0.0
125789,0.0
26513,0.0
83541,0.0
54053,0.0
34227,0.0
50638,0.0
127453,0.0
31410,0.0
66648,0.0
25819,0.0
56243,0.0
76292,0.0
36683,0.0
114487,0.0
99323,0.0
92243,0.0
61924,0.0
43003,0.0
111863,0.0
17520,0.0
63975,0.0
61353,0.0
95208,0.0
66613,0.0
125536,0.0
100003,1.0
66421,0.0
39762,0.0
100439,0.0
103272,0.0
48435,0.0
94503,1.0
64200,0.0
31618,0.0
105030,0.0
50545,0.0
92032,0.0
127946,0.0
45924,0.0
45312,0.0
96389,0.0
127281,0.0
87406,0.0
136387,0.0
99459,0.0
116975,0.0
50943,0.0
48019,0.0
97596,0.0
69890,0.0
80988,0.0
50197,0.0
69587,0.0
96650,0.0
56537,0.0
40903,0.0
63813,0.0
72625,0.0
76243,0.0
25754,0.0
56490,0.0
107568,0.0
41515,0.0
26966,0.0
67052,0.0
86001,0.0
48627,0.0
95064,0.0
18126,0.0
42104,0.0
99326,0.0
83183,0.0
72861,1.0
63771,0.0
54491,0.0
56236,0.0
75662,0.0
84349,0.0
59125,1.0
144216,0.0
96724,0.0
114932,0.0
104176,0.0
95464,0.0
119826,0.0
66442,0.0
36413,0.0
111277,0.0
110591,0.0
62908,0.0
86608,0.0
52878,0.0
73956,0.0
61875,1.0
81120,0.0
39763,0.0
22740,0.0
57053,0.0
12293,0.0
71210,0.0
100938,0.0
100349,0.0
86414,0.0
78960,0.0
74901,0.0
100301,0.0
92490,0.0
86988,0.0
102341,0.0
84859,0.0
51381,0.0
80618,0.0
105724,0.0
23018,0.0
73591,0.0
108451,0.0
92166,0.0
59262,1.0
71661,0.0
124945,0.0
56398,0.0
53563,0.0
70062,0.0
91760,1.0
110312,0.0
109103,0.0
61698,0.0
99268,0.0
84180,1.0
104895,0.0
86694,0.0
73147,0.0
81717,0.0
54044,0.0
70583,0.0
67598,0.0
34280,0.0
97523,1.0
70859,0.0
51138,0.0
136104,0.0
37508,0.0
132626,0.0
132431,0.0
102476,0.0
95865,0.0
64039,0.0
125465,0.0
50912,0.0
72943,0.0
119501,0.0
72384,0.0
103735,0.0
139197,0.0
86801,1.0
55249,0.0
130229,0.0
92156,1.0
56354,0.0
102800,0.0
31603,0.0
56783,0.0
20262,0.0
61849,0.0
74406,0.0
76082,0.0
28644,0.0
56706,0.0
53952,0.0
59730,0.0
78498,0.0
94785,0.0
102293,0.0
52894,0.0
47386,0.0
103020,1.0
53656,0.0
55910,0.0
83669,0.0
86572,0.0
48424,0.0
45382,0.0
111529,0.0
59894,0.0
116281,0.0
89726,0.0
64661,0.0
57926,0.0
75599,0.0
88200,0.0
112868,0.0
40109,0.0
69178,0.0
92106,0.0
26566,0.0
107710,0.0
91313,0.0
115957,0.0
52624,0.0
28792,0.0
28761,0.0
89654,0.0
59470,0.0
55770,0.0
122119,0.0
46081,0.0
109309,0.0
64460,0.0
62424,0.0
86944,0.0
67943,0.0
40114,0.0
127729,0.0
68041,0.0
86852,0.0
65106,0.0
59876,0.0
125597,0.0
